contractSymbol,strike,bid,ask,volume,expirationDate,dte,CALL,mark
AAPL240119P00285000,285.0,95.8,99.2,3.0,2024-01-20,0.2054794520547945,False,97.5
AAPL240119P00290000,290.0,112.65,114.4,1.0,2024-01-20,0.2054794520547945,False,113.525
AAPL240119P00300000,300.0,122.7,124.35,6.0,2024-01-20,0.2054794520547945,False,123.525
AAPL240119P00310000,310.0,132.85,134.3,1.0,2024-01-20,0.2054794520547945,False,133.575
AAPL240119P00320000,320.0,142.85,144.75,1.0,2024-01-20,0.2054794520547945,False,143.8
AAPL240216C00050000,50.0,125.55,128.65,1.0,2024-02-17,0.2821917808219178,True,127.1
AAPL240216C00060000,60.0,110.75,112.35,2.0,2024-02-17,0.2821917808219178,True,111.55
AAPL240216C00065000,65.0,110.95,113.9,1.0,2024-02-17,0.2821917808219178,True,112.42500000000001
AAPL240216C00070000,70.0,105.95,108.85,1.0,2024-02-17,0.2821917808219178,True,107.4
AAPL240216C00075000,75.0,101.35,104.0,1.0,2024-02-17,0.2821917808219178,True,102.675
AAPL240216C00080000,80.0,96.05,98.25,2.0,2024-02-17,0.2821917808219178,True,97.15
AAPL240216C00085000,85.0,91.5,94.25,2.0,2024-02-17,0.2821917808219178,True,92.875
AAPL240216C00090000,90.0,86.05,89.3,1.0,2024-02-17,0.2821917808219178,True,87.675
AAPL240216C00095000,95.0,81.7,84.4,6.0,2024-02-17,0.2821917808219178,True,83.05000000000001
AAPL240216C00100000,100.0,76.4,79.4,3.0,2024-02-17,0.2821917808219178,True,77.9
AAPL240216C00105000,105.0,71.65,74.55,1.0,2024-02-17,0.2821917808219178,True,73.1
AAPL240216C00110000,110.0,67.75,69.4,1.0,2024-02-17,0.2821917808219178,True,68.575
AAPL240216C00115000,115.0,62.55,64.35,4.0,2024-02-17,0.2821917808219178,True,63.449999999999996
AAPL240216C00120000,120.0,57.9,59.3,3.0,2024-02-17,0.2821917808219178,True,58.599999999999994
AAPL240216C00125000,125.0,53.15,54.0,78.0,2024-02-17,0.2821917808219178,True,53.575
AAPL240216C00130000,130.0,48.25,49.6,17.0,2024-02-17,0.2821917808219178,True,48.925
AAPL240216C00135000,135.0,43.5,44.85,41.0,2024-02-17,0.2821917808219178,True,44.175
AAPL240216C00140000,140.0,39.15,39.75,18.0,2024-02-17,0.2821917808219178,True,39.45
AAPL240216C00145000,145.0,34.45,35.05,29.0,2024-02-17,0.2821917808219178,True,34.75
AAPL240216C00150000,150.0,29.8,30.55,5.0,2024-02-17,0.2821917808219178,True,30.175
AAPL240216C00155000,155.0,25.5,25.95,103.0,2024-02-17,0.2821917808219178,True,25.725
AAPL240216C00160000,160.0,21.35,21.9,117.0,2024-02-17,0.2821917808219178,True,21.625
AAPL240216C00165000,165.0,17.5,17.8,102.0,2024-02-17,0.2821917808219178,True,17.65
AAPL240216C00170000,170.0,13.9,14.2,425.0,2024-02-17,0.2821917808219178,True,14.05
AAPL240216C00175000,175.0,10.75,10.9,4067.0,2024-02-17,0.2821917808219178,True,10.825
AAPL240216C00180000,180.0,7.85,7.95,1008.0,2024-02-17,0.2821917808219178,True,7.9
AAPL240216C00185000,185.0,5.5,5.65,1320.0,2024-02-17,0.2821917808219178,True,5.575
AAPL240216C00190000,190.0,3.55,3.75,1318.0,2024-02-17,0.2821917808219178,True,3.65
AAPL240216C00195000,195.0,2.21,2.36,4191.0,2024-02-17,0.2821917808219178,True,2.285
AAPL240216C00200000,200.0,1.4,1.51,2111.0,2024-02-17,0.2821917808219178,True,1.455
AAPL240216C00205000,205.0,0.84,0.99,218.0,2024-02-17,0.2821917808219178,True,0.915
AAPL240216C00210000,210.0,0.51,0.53,266.0,2024-02-17,0.2821917808219178,True,0.52
AAPL240216C00215000,215.0,0.31,0.34,69.0,2024-02-17,0.2821917808219178,True,0.325
AAPL240216C00220000,220.0,0.17,0.3,22.0,2024-02-17,0.2821917808219178,True,0.235
AAPL240216C00225000,225.0,0.13,0.16,7.0,2024-02-17,0.2821917808219178,True,0.14500000000000002
AAPL240216C00230000,230.0,0.1,0.12,21.0,2024-02-17,0.2821917808219178,True,0.11
AAPL240216C00235000,235.0,0.07,0.09,2.0,2024-02-17,0.2821917808219178,True,0.08
AAPL240216C00240000,240.0,0.05,0.07,24.0,2024-02-17,0.2821917808219178,True,0.060000000000000005
AAPL240216C00245000,245.0,0.0,0.05,1.0,2024-02-17,0.2821917808219178,True,0.025
AAPL240216C00250000,250.0,0.03,0.04,13.0,2024-02-17,0.2821917808219178,True,0.035
AAPL240216C00255000,255.0,0.02,0.04,2.0,2024-02-17,0.2821917808219178,True,0.03
AAPL240216C00260000,260.0,0.01,0.62,1.0,2024-02-17,0.2821917808219178,True,0.315
AAPL240216C00265000,265.0,0.01,0.03,30.0,2024-02-17,0.2821917808219178,True,0.02
AAPL240216C00270000,270.0,0.0,0.17,20.0,2024-02-17,0.2821917808219178,True,0.085
AAPL240216C00275000,275.0,0.01,0.05,50.0,2024-02-17,0.2821917808219178,True,0.030000000000000002
AAPL240216C00280000,280.0,0.0,0.05,251.0,2024-02-17,0.2821917808219178,True,0.025
AAPL240216C00285000,285.0,0.0,0.03,5.0,2024-02-17,0.2821917808219178,True,0.015
AAPL240216C00290000,290.0,0.0,0.17,1.0,2024-02-17,0.2821917808219178,True,0.085
AAPL240216C00295000,295.0,0.0,0.04,4.0,2024-02-17,0.2821917808219178,True,0.02
AAPL240216C00300000,300.0,0.0,0.16,4.0,2024-02-17,0.2821917808219178,True,0.08
AAPL240216C00305000,305.0,0.0,0.16,2.0,2024-02-17,0.2821917808219178,True,0.08
AAPL240216C00310000,310.0,0.0,0.03,11.0,2024-02-17,0.2821917808219178,True,0.015
AAPL240216C00315000,315.0,0.0,0.03,23.0,2024-02-17,0.2821917808219178,True,0.015
AAPL240216C00320000,320.0,0.0,0.01,2.0,2024-02-17,0.2821917808219178,True,0.005
AAPL240216P00050000,50.0,0.0,0.03,2.0,2024-02-17,0.2821917808219178,False,0.015
AAPL240216P00055000,55.0,0.01,0.02,10.0,2024-02-17,0.2821917808219178,False,0.015
AAPL240216P00060000,60.0,0.01,0.03,1.0,2024-02-17,0.2821917808219178,False,0.02
AAPL240216P00065000,65.0,0.01,0.03,1.0,2024-02-17,0.2821917808219178,False,0.02
AAPL240216P00070000,70.0,0.0,0.04,2.0,2024-02-17,0.2821917808219178,False,0.02
AAPL240216P00075000,75.0,0.0,0.05,40.0,2024-02-17,0.2821917808219178,False,0.025
AAPL240216P00080000,80.0,0.0,0.06,6.0,2024-02-17,0.2821917808219178,False,0.03
AAPL240216P00085000,85.0,0.0,0.08,1.0,2024-02-17,0.2821917808219178,False,0.04
AAPL240216P00090000,90.0,0.0,0.1,10.0,2024-02-17,0.2821917808219178,False,0.05
AAPL240216P00095000,95.0,0.0,0.12,726.0,2024-02-17,0.2821917808219178,False,0.06
AAPL240216P00100000,100.0,0.02,0.15,164.0,2024-02-17,0.2821917808219178,False,0.08499999999999999
AAPL240216P00105000,105.0,0.1,0.18,2.0,2024-02-17,0.2821917808219178,False,0.14
AAPL240216P00110000,110.0,0.1,0.22,33.0,2024-02-17,0.2821917808219178,False,0.16
AAPL240216P00115000,115.0,0.1,0.26,201.0,2024-02-17,0.2821917808219178,False,0.18
AAPL240216P00120000,120.0,0.3,0.32,29.0,2024-02-17,0.2821917808219178,False,0.31
AAPL240216P00125000,125.0,0.37,0.4,106.0,2024-02-17,0.2821917808219178,False,0.385
AAPL240216P00130000,130.0,0.47,0.49,28.0,2024-02-17,0.2821917808219178,False,0.48
AAPL240216P00135000,135.0,0.61,0.63,38.0,2024-02-17,0.2821917808219178,False,0.62
AAPL240216P00140000,140.0,0.8,0.82,93.0,2024-02-17,0.2821917808219178,False,0.81
AAPL240216P00145000,145.0,1.07,1.1,125.0,2024-02-17,0.2821917808219178,False,1.085
AAPL240216P00150000,150.0,1.45,1.49,1621.0,2024-02-17,0.2821917808219178,False,1.47
AAPL240216P00155000,155.0,1.89,2.03,412.0,2024-02-17,0.2821917808219178,False,1.96
AAPL240216P00160000,160.0,2.63,2.78,284.0,2024-02-17,0.2821917808219178,False,2.705
AAPL240216P00165000,165.0,3.7,3.8,361.0,2024-02-17,0.2821917808219178,False,3.75
AAPL240216P00170000,170.0,5.05,5.15,2615.0,2024-02-17,0.2821917808219178,False,5.1
AAPL240216P00175000,175.0,6.75,6.85,4370.0,2024-02-17,0.2821917808219178,False,6.8
AAPL240216P00180000,180.0,8.9,9.05,731.0,2024-02-17,0.2821917808219178,False,8.975000000000001
AAPL240216P00185000,185.0,11.4,11.9,39.0,2024-02-17,0.2821917808219178,False,11.65
AAPL240216P00190000,190.0,14.35,15.6,16.0,2024-02-17,0.2821917808219178,False,14.975
AAPL240216P00195000,195.0,17.95,19.75,1.0,2024-02-17,0.2821917808219178,False,18.85
AAPL240216P00200000,200.0,22.95,23.7,15.0,2024-02-17,0.2821917808219178,False,23.325
AAPL240216P00205000,205.0,27.15,28.8,5.0,2024-02-17,0.2821917808219178,False,27.975
AAPL240216P00210000,210.0,32.5,34.4,34.0,2024-02-17,0.2821917808219178,False,33.45
AAPL240216P00215000,215.0,37.5,38.8,31.0,2024-02-17,0.2821917808219178,False,38.15
AAPL240216P00220000,220.0,52.5,53.75,1.0,2024-02-17,0.2821917808219178,False,53.125
AAPL240216P00225000,225.0,47.55,49.05,,2024-02-17,0.2821917808219178,False,48.3
AAPL240216P00320000,320.0,141.95,143.95,2.0,2024-02-17,0.2821917808219178,False,142.95
AAPL240315C00050000,50.0,125.7,128.75,1.0,2024-03-16,0.3589041095890411,True,127.225
AAPL240315C00055000,55.0,120.8,123.85,1.0,2024-03-16,0.3589041095890411,True,122.32499999999999
AAPL240315C00060000,60.0,115.8,118.9,1.0,2024-03-16,0.3589041095890411,True,117.35
AAPL240315C00065000,65.0,110.6,113.25,2.0,2024-03-16,0.3589041095890411,True,111.925
AAPL240315C00070000,70.0,106.0,109.2,2.0,2024-03-16,0.3589041095890411,True,107.6
AAPL240315C00075000,75.0,101.55,103.6,2.0,2024-03-16,0.3589041095890411,True,102.57499999999999
AAPL240315C00080000,80.0,96.4,99.4,1.0,2024-03-16,0.3589041095890411,True,97.9
AAPL240315C00085000,85.0,91.65,94.35,10.0,2024-03-16,0.3589041095890411,True,93.0
AAPL240315C00090000,90.0,87.2,89.1,1.0,2024-03-16,0.3589041095890411,True,88.15
AAPL240315C00095000,95.0,81.7,84.7,2.0,2024-03-16,0.3589041095890411,True,83.2
AAPL240315C00100000,100.0,77.05,79.9,4.0,2024-03-16,0.3589041095890411,True,78.475
AAPL240315C00105000,105.0,72.75,74.8,1.0,2024-03-16,0.3589041095890411,True,73.775
AAPL240315C00110000,110.0,66.85,70.2,8.0,2024-03-16,0.3589041095890411,True,68.525
AAPL240315C00115000,115.0,63.2,64.6,4.0,2024-03-16,0.3589041095890411,True,63.9
AAPL240315C00120000,120.0,58.5,59.7,30.0,2024-03-16,0.3589041095890411,True,59.1
AAPL240315C00125000,125.0,53.95,54.65,6.0,2024-03-16,0.3589041095890411,True,54.3
AAPL240315C00130000,130.0,48.85,50.25,1.0,2024-03-16,0.3589041095890411,True,49.55
AAPL240315C00135000,135.0,44.65,45.15,1.0,2024-03-16,0.3589041095890411,True,44.9
AAPL240315C00140000,140.0,39.55,40.45,7.0,2024-03-16,0.3589041095890411,True,40.0
AAPL240315C00145000,145.0,34.95,35.95,25.0,2024-03-16,0.3589041095890411,True,35.45
AAPL240315C00150000,150.0,30.95,31.45,45.0,2024-03-16,0.3589041095890411,True,31.2
AAPL240315C00155000,155.0,26.75,27.2,115.0,2024-03-16,0.3589041095890411,True,26.975
AAPL240315C00160000,160.0,22.6,23.15,90.0,2024-03-16,0.3589041095890411,True,22.875
AAPL240315C00165000,165.0,18.95,19.25,36.0,2024-03-16,0.3589041095890411,True,19.1
AAPL240315C00170000,170.0,15.4,15.7,426.0,2024-03-16,0.3589041095890411,True,15.55
AAPL240315C00175000,175.0,12.15,12.3,161.0,2024-03-16,0.3589041095890411,True,12.225000000000001
AAPL240315C00180000,180.0,9.3,9.45,1223.0,2024-03-16,0.3589041095890411,True,9.375
AAPL240315C00185000,185.0,6.85,7.0,443.0,2024-03-16,0.3589041095890411,True,6.925
AAPL240315C00190000,190.0,4.8,4.95,955.0,2024-03-16,0.3589041095890411,True,4.875
AAPL240315C00195000,195.0,3.25,3.4,420.0,2024-03-16,0.3589041095890411,True,3.325
AAPL240315C00200000,200.0,2.2,2.33,1933.0,2024-03-16,0.3589041095890411,True,2.265
AAPL240315C00205000,205.0,1.4,1.45,347.0,2024-03-16,0.3589041095890411,True,1.4249999999999998
AAPL240315C00210000,210.0,0.9,1.06,609.0,2024-03-16,0.3589041095890411,True,0.98
AAPL240315C00215000,215.0,0.58,0.61,75.0,2024-03-16,0.3589041095890411,True,0.595
AAPL240315C00220000,220.0,0.38,0.41,366.0,2024-03-16,0.3589041095890411,True,0.395
AAPL240315C00225000,225.0,0.26,0.29,120.0,2024-03-16,0.3589041095890411,True,0.275
AAPL240315C00230000,230.0,0.09,0.23,155.0,2024-03-16,0.3589041095890411,True,0.16
AAPL240315C00235000,235.0,0.02,0.15,6.0,2024-03-16,0.3589041095890411,True,0.08499999999999999
AAPL240315C00240000,240.0,0.07,0.13,122.0,2024-03-16,0.3589041095890411,True,0.1
AAPL240315C00245000,245.0,0.0,0.2,9.0,2024-03-16,0.3589041095890411,True,0.1
AAPL240315C00250000,250.0,0.0,0.1,230.0,2024-03-16,0.3589041095890411,True,0.05
AAPL240315C00255000,255.0,0.04,0.07,1.0,2024-03-16,0.3589041095890411,True,0.05500000000000001
AAPL240315C00260000,260.0,0.03,0.06,4.0,2024-03-16,0.3589041095890411,True,0.045
AAPL240315C00265000,265.0,0.03,0.05,1.0,2024-03-16,0.3589041095890411,True,0.04
AAPL240315C00270000,270.0,0.02,0.04,8.0,2024-03-16,0.3589041095890411,True,0.03
AAPL240315C00275000,275.0,0.02,0.04,20.0,2024-03-16,0.3589041095890411,True,0.03
AAPL240315C00280000,280.0,0.02,0.18,10.0,2024-03-16,0.3589041095890411,True,0.09999999999999999
AAPL240315C00285000,285.0,0.01,0.03,8.0,2024-03-16,0.3589041095890411,True,0.02
AAPL240315C00290000,290.0,0.0,0.18,15.0,2024-03-16,0.3589041095890411,True,0.09
AAPL240315C00300000,300.0,0.01,0.04,34.0,2024-03-16,0.3589041095890411,True,0.025
AAPL240315C00310000,310.0,0.0,0.02,26.0,2024-03-16,0.3589041095890411,True,0.01
AAPL240315P00050000,50.0,0.01,0.03,162.0,2024-03-16,0.3589041095890411,False,0.02
AAPL240315P00055000,55.0,0.0,0.03,82.0,2024-03-16,0.3589041095890411,False,0.015
AAPL240315P00060000,60.0,0.02,0.04,3.0,2024-03-16,0.3589041095890411,False,0.03
AAPL240315P00065000,65.0,0.02,0.05,130.0,2024-03-16,0.3589041095890411,False,0.035
AAPL240315P00070000,70.0,0.03,0.06,11.0,2024-03-16,0.3589041095890411,False,0.045
AAPL240315P00075000,75.0,0.04,0.07,1.0,2024-03-16,0.3589041095890411,False,0.05500000000000001
AAPL240315P00080000,80.0,0.0,0.09,1.0,2024-03-16,0.3589041095890411,False,0.045
AAPL240315P00085000,85.0,0.0,0.11,6.0,2024-03-16,0.3589041095890411,False,0.055
AAPL240315P00090000,90.0,0.05,0.14,1.0,2024-03-16,0.3589041095890411,False,0.095
AAPL240315P00095000,95.0,0.1,0.17,260.0,2024-03-16,0.3589041095890411,False,0.135
AAPL240315P00100000,100.0,0.1,0.2,7.0,2024-03-16,0.3589041095890411,False,0.15000000000000002
AAPL240315P00105000,105.0,0.0,0.25,246.0,2024-03-16,0.3589041095890411,False,0.125
AAPL240315P00110000,110.0,0.14,0.29,25.0,2024-03-16,0.3589041095890411,False,0.215
AAPL240315P00115000,115.0,0.32,0.36,683.0,2024-03-16,0.3589041095890411,False,0.33999999999999997
AAPL240315P00120000,120.0,0.29,0.44,158.0,2024-03-16,0.3589041095890411,False,0.365
AAPL240315P00125000,125.0,0.51,0.54,19.0,2024-03-16,0.3589041095890411,False,0.525
AAPL240315P00130000,130.0,0.66,0.68,52.0,2024-03-16,0.3589041095890411,False,0.67
AAPL240315P00135000,135.0,0.84,0.87,325.0,2024-03-16,0.3589041095890411,False,0.855
AAPL240315P00140000,140.0,1.1,1.13,100.0,2024-03-16,0.3589041095890411,False,1.115
AAPL240315P00145000,145.0,1.45,1.49,372.0,2024-03-16,0.3589041095890411,False,1.47
AAPL240315P00150000,150.0,1.92,1.96,590.0,2024-03-16,0.3589041095890411,False,1.94
AAPL240315P00155000,155.0,2.56,2.6,3195.0,2024-03-16,0.3589041095890411,False,2.58
AAPL240315P00160000,160.0,3.35,3.5,168.0,2024-03-16,0.3589041095890411,False,3.425
AAPL240315P00165000,165.0,4.5,4.55,326.0,2024-03-16,0.3589041095890411,False,4.525
AAPL240315P00170000,170.0,5.85,5.95,739.0,2024-03-16,0.3589041095890411,False,5.9
AAPL240315P00175000,175.0,7.6,7.7,3410.0,2024-03-16,0.3589041095890411,False,7.65
AAPL240315P00180000,180.0,9.7,9.85,516.0,2024-03-16,0.3589041095890411,False,9.774999999999999
AAPL240315P00185000,185.0,12.25,12.7,117.0,2024-03-16,0.3589041095890411,False,12.475
AAPL240315P00190000,190.0,15.25,16.15,44.0,2024-03-16,0.3589041095890411,False,15.7
AAPL240315P00195000,195.0,18.6,19.7,8.0,2024-03-16,0.3589041095890411,False,19.15
AAPL240315P00200000,200.0,23.4,24.25,19.0,2024-03-16,0.3589041095890411,False,23.825
AAPL240315P00205000,205.0,27.7,30.05,1.0,2024-03-16,0.3589041095890411,False,28.875
AAPL240315P00210000,210.0,32.0,34.6,3.0,2024-03-16,0.3589041095890411,False,33.3
AAPL240315P00215000,215.0,36.95,40.2,2.0,2024-03-16,0.3589041095890411,False,38.575
AAPL240315P00220000,220.0,40.0,42.2,72.0,2024-03-16,0.3589041095890411,False,41.1
AAPL240315P00225000,225.0,47.0,48.05,1.0,2024-03-16,0.3589041095890411,False,47.525
AAPL240315P00230000,230.0,46.45,48.0,1.0,2024-03-16,0.3589041095890411,False,47.225
AAPL240315P00235000,235.0,105.35,108.8,2.0,2024-03-16,0.3589041095890411,False,107.07499999999999
AAPL240315P00240000,240.0,110.25,113.85,2.0,2024-03-16,0.3589041095890411,False,112.05
AAPL240315P00245000,245.0,63.5,66.15,2.0,2024-03-16,0.3589041095890411,False,64.825
AAPL240315P00250000,250.0,81.3,82.2,1.0,2024-03-16,0.3589041095890411,False,81.75
AAPL240315P00270000,270.0,122.45,125.65,2.0,2024-03-16,0.3589041095890411,False,124.05000000000001
AAPL240315P00275000,275.0,135.4,138.9,,2024-03-16,0.3589041095890411,False,137.15
AAPL240315P00280000,280.0,97.05,100.65,,2024-03-16,0.3589041095890411,False,98.85
AAPL240315P00285000,285.0,129.4,131.05,3.0,2024-03-16,0.3589041095890411,False,130.22500000000002
AAPL240419C00080000,80.0,97.25,99.9,2.0,2024-04-20,0.4547945205479452,True,98.575
AAPL240419C00085000,85.0,91.2,94.1,,2024-04-20,0.4547945205479452,True,92.65
AAPL240419C00090000,90.0,87.0,90.2,4.0,2024-04-20,0.4547945205479452,True,88.6
AAPL240419C00095000,95.0,82.2,85.4,10.0,2024-04-20,0.4547945205479452,True,83.80000000000001
AAPL240419C00100000,100.0,77.05,80.55,10.0,2024-04-20,0.4547945205479452,True,78.8
AAPL240419C00105000,105.0,72.4,75.7,,2024-04-20,0.4547945205479452,True,74.05000000000001
AAPL240419C00110000,110.0,68.35,69.9,1.0,2024-04-20,0.4547945205479452,True,69.125
AAPL240419C00115000,115.0,63.7,65.3,1.0,2024-04-20,0.4547945205479452,True,64.5
AAPL240419C00120000,120.0,58.8,60.45,2.0,2024-04-20,0.4547945205479452,True,59.625
AAPL240419C00125000,125.0,54.15,55.8,11.0,2024-04-20,0.4547945205479452,True,54.974999999999994
AAPL240419C00130000,130.0,49.65,51.1,3.0,2024-04-20,0.4547945205479452,True,50.375
AAPL240419C00135000,135.0,45.7,46.25,1.0,2024-04-20,0.4547945205479452,True,45.975
AAPL240419C00140000,140.0,40.5,41.95,1.0,2024-04-20,0.4547945205479452,True,41.225
AAPL240419C00145000,145.0,36.1,37.35,2.0,2024-04-20,0.4547945205479452,True,36.725
AAPL240419C00150000,150.0,32.15,32.8,12.0,2024-04-20,0.4547945205479452,True,32.474999999999994
AAPL240419C00155000,155.0,28.1,28.85,27.0,2024-04-20,0.4547945205479452,True,28.475
AAPL240419C00160000,160.0,24.2,24.75,12.0,2024-04-20,0.4547945205479452,True,24.475
AAPL240419C00165000,165.0,20.5,21.0,19.0,2024-04-20,0.4547945205479452,True,20.75
AAPL240419C00170000,170.0,16.95,17.5,119.0,2024-04-20,0.4547945205479452,True,17.225
AAPL240419C00175000,175.0,13.8,14.25,53.0,2024-04-20,0.4547945205479452,True,14.025
AAPL240419C00180000,180.0,11.1,11.45,73.0,2024-04-20,0.4547945205479452,True,11.274999999999999
AAPL240419C00185000,185.0,8.55,8.85,262.0,2024-04-20,0.4547945205479452,True,8.7
AAPL240419C00190000,190.0,6.4,6.75,214.0,2024-04-20,0.4547945205479452,True,6.575
AAPL240419C00195000,195.0,4.65,5.0,135.0,2024-04-20,0.4547945205479452,True,4.825
AAPL240419C00200000,200.0,3.3,3.4,309.0,2024-04-20,0.4547945205479452,True,3.3499999999999996
AAPL240419C00205000,205.0,2.28,2.48,110.0,2024-04-20,0.4547945205479452,True,2.38
AAPL240419C00210000,210.0,1.55,1.76,133.0,2024-04-20,0.4547945205479452,True,1.655
AAPL240419C00215000,215.0,1.04,1.23,16.0,2024-04-20,0.4547945205479452,True,1.135
AAPL240419C00220000,220.0,0.7,0.95,26.0,2024-04-20,0.4547945205479452,True,0.825
AAPL240419C00225000,225.0,0.48,0.51,13.0,2024-04-20,0.4547945205479452,True,0.495
AAPL240419C00230000,230.0,0.34,0.37,7.0,2024-04-20,0.4547945205479452,True,0.355
AAPL240419C00235000,235.0,0.13,0.43,33.0,2024-04-20,0.4547945205479452,True,0.28
AAPL240419C00240000,240.0,0.03,0.21,96.0,2024-04-20,0.4547945205479452,True,0.12
AAPL240419C00245000,245.0,0.02,0.17,12.0,2024-04-20,0.4547945205479452,True,0.095
AAPL240419C00250000,250.0,0.0,0.13,2.0,2024-04-20,0.4547945205479452,True,0.065
AAPL240419C00255000,255.0,0.0,0.26,1.0,2024-04-20,0.4547945205479452,True,0.13
AAPL240419C00260000,260.0,0.0,0.09,2.0,2024-04-20,0.4547945205479452,True,0.045
AAPL240419C00265000,265.0,0.0,1.0,1.0,2024-04-20,0.4547945205479452,True,0.5
AAPL240419C00270000,270.0,0.03,0.99,32.0,2024-04-20,0.4547945205479452,True,0.51
AAPL240419C00275000,275.0,0.0,0.98,2.0,2024-04-20,0.4547945205479452,True,0.49
AAPL240419C00280000,280.0,0.02,0.05,32.0,2024-04-20,0.4547945205479452,True,0.035
AAPL240419P00080000,80.0,0.05,0.12,30.0,2024-04-20,0.4547945205479452,False,0.08499999999999999
AAPL240419P00085000,85.0,0.02,0.15,25.0,2024-04-20,0.4547945205479452,False,0.08499999999999999
AAPL240419P00090000,90.0,0.1,0.18,1.0,2024-04-20,0.4547945205479452,False,0.14
AAPL240419P00095000,95.0,0.1,0.23,400.0,2024-04-20,0.4547945205479452,False,0.165
AAPL240419P00100000,100.0,0.0,0.27,3.0,2024-04-20,0.4547945205479452,False,0.135
AAPL240419P00105000,105.0,0.15,0.34,4.0,2024-04-20,0.4547945205479452,False,0.245
AAPL240419P00110000,110.0,0.22,0.42,2.0,2024-04-20,0.4547945205479452,False,0.32
AAPL240419P00115000,115.0,0.46,0.49,37.0,2024-04-20,0.4547945205479452,False,0.475
AAPL240419P00120000,120.0,0.57,0.61,30.0,2024-04-20,0.4547945205479452,False,0.59
AAPL240419P00125000,125.0,0.72,0.76,34.0,2024-04-20,0.4547945205479452,False,0.74
AAPL240419P00130000,130.0,0.92,0.95,75.0,2024-04-20,0.4547945205479452,False,0.935
AAPL240419P00135000,135.0,1.17,1.21,21.0,2024-04-20,0.4547945205479452,False,1.19
AAPL240419P00140000,140.0,1.5,1.55,54.0,2024-04-20,0.4547945205479452,False,1.525
AAPL240419P00145000,145.0,1.91,2.0,29.0,2024-04-20,0.4547945205479452,False,1.955
AAPL240419P00150000,150.0,2.5,2.57,45.0,2024-04-20,0.4547945205479452,False,2.535
AAPL240419P00155000,155.0,3.05,3.35,82.0,2024-04-20,0.4547945205479452,False,3.2
AAPL240419P00160000,160.0,4.0,4.3,204.0,2024-04-20,0.4547945205479452,False,4.15
AAPL240419P00165000,165.0,5.35,5.75,241.0,2024-04-20,0.4547945205479452,False,5.55
AAPL240419P00170000,170.0,6.8,7.2,622.0,2024-04-20,0.4547945205479452,False,7.0
AAPL240419P00175000,175.0,8.55,8.7,153.0,2024-04-20,0.4547945205479452,False,8.625
AAPL240419P00180000,180.0,10.7,11.1,42.0,2024-04-20,0.4547945205479452,False,10.899999999999999
AAPL240419P00185000,185.0,12.95,13.5,9.0,2024-04-20,0.4547945205479452,False,13.225
AAPL240419P00190000,190.0,16.1,17.15,6.0,2024-04-20,0.4547945205479452,False,16.625
AAPL240419P00195000,195.0,19.1,20.35,5.0,2024-04-20,0.4547945205479452,False,19.725
AAPL240419P00200000,200.0,23.45,24.45,9.0,2024-04-20,0.4547945205479452,False,23.95
AAPL240419P00205000,205.0,27.25,30.35,7.0,2024-04-20,0.4547945205479452,False,28.8
AAPL240419P00210000,210.0,32.0,35.3,2.0,2024-04-20,0.4547945205479452,False,33.65
AAPL240419P00215000,215.0,37.4,39.35,1.0,2024-04-20,0.4547945205479452,False,38.375
AAPL240419P00220000,220.0,45.85,48.35,45.0,2024-04-20,0.4547945205479452,False,47.1
AAPL240419P00245000,245.0,72.05,75.15,,2024-04-20,0.4547945205479452,False,73.6
AAPL240621C00050000,50.0,126.5,129.6,2.0,2024-06-22,0.6273972602739726,True,128.05
AAPL240621C00055000,55.0,121.05,124.8,4.0,2024-06-22,0.6273972602739726,True,122.925
AAPL240621C00060000,60.0,116.25,120.0,2.0,2024-06-22,0.6273972602739726,True,118.125
AAPL240621C00065000,65.0,111.35,115.2,4.0,2024-06-22,0.6273972602739726,True,113.275
AAPL240621C00070000,70.0,106.65,110.45,2.0,2024-06-22,0.6273972602739726,True,108.55000000000001
AAPL240621C00075000,75.0,101.8,105.65,3.0,2024-06-22,0.6273972602739726,True,103.725
AAPL240621C00080000,80.0,97.05,100.7,65.0,2024-06-22,0.6273972602739726,True,98.875
AAPL240621C00085000,85.0,92.25,94.95,2.0,2024-06-22,0.6273972602739726,True,93.6
AAPL240621C00090000,90.0,87.55,91.3,30.0,2024-06-22,0.6273972602739726,True,89.425
AAPL240621C00095000,95.0,82.65,86.55,1.0,2024-06-22,0.6273972602739726,True,84.6
AAPL240621C00100000,100.0,79.35,80.3,2.0,2024-06-22,0.6273972602739726,True,79.82499999999999
AAPL240621C00105000,105.0,74.15,75.7,1.0,2024-06-22,0.6273972602739726,True,74.92500000000001
AAPL240621C00110000,110.0,69.95,70.9,1.0,2024-06-22,0.6273972602739726,True,70.42500000000001
AAPL240621C00115000,115.0,65.25,66.25,10.0,2024-06-22,0.6273972602739726,True,65.75
AAPL240621C00120000,120.0,60.75,61.6,1.0,2024-06-22,0.6273972602739726,True,61.175
AAPL240621C00125000,125.0,56.05,57.05,5.0,2024-06-22,0.6273972602739726,True,56.55
AAPL240621C00130000,130.0,51.55,52.45,15.0,2024-06-22,0.6273972602739726,True,52.0
AAPL240621C00135000,135.0,47.05,47.95,8.0,2024-06-22,0.6273972602739726,True,47.5
